,x,y,z
1080331,319998.125,6397872.75,56.0198
1080332,319998.25,6397873.0,56.0527
1080333,319998.375,6397873.25,56.0855
1080334,319998.125,6397873.25,56.2694
1080335,319998.125,6397873.75,56.519
1080336,319998.0,6397873.5,56.4861
1080337,319998.5,6397873.5,56.1184
1080338,319998.625,6397873.75,56.1512
1080339,319998.75,6397874.0,56.1841
1080340,319998.875,6397874.25,56.2169
1080341,319998.625,6397874.25,56.4008
1080342,319998.625,6397874.75,56.6504
1080343,319998.5,6397874.5,56.6175
1080344,319998.375,6397874.75,56.8343
1080345,319998.375,6397875.25,57.0838
1080346,319998.25,6397875.0,57.051
1080347,319998.125,6397875.25,57.2677
1080348,319998.125,6397875.75,57.5173
1080349,319998.0,6397875.5,57.4844
1080350,319998.125,6397874.75,57.0181
1080351,319998.0,6397874.5,56.9853
1080352,319998.125,6397874.25,56.7685
1080353,319998.375,6397873.75,56.3351
1080354,319998.375,6397874.25,56.5847
1080355,319998.25,6397874.0,56.5518
1080356,319997.875,6397875.75,57.7011
1080357,319997.875,6397876.25,57.9507
1080358,319997.75,6397876.0,57.9179
1080359,319997.625,6397876.25,58.1346
1080360,319997.625,6397876.75,58.3841
1080361,319997.5,6397876.5,58.3512
1080362,319997.625,6397875.75,57.885
1080363,319997.5,6397875.5,57.8521
1080364,319997.625,6397875.25,57.6355
1080365,319997.375,6397876.75,58.5679
1080366,319997.375,6397877.25,58.8175
1080367,319997.25,6397877.0,58.7847
1080368,319997.125,6397877.25,59.0014
1080369,319997.125,6397877.75,59.251
1080370,319997.0,6397877.5,59.2181
1080371,319997.125,6397876.75,58.7518
1080372,319997.0,6397876.5,58.719
1080373,319997.125,6397876.25,58.5023
1080374,319997.125,6397875.75,58.2527
1080375,319997.0,6397875.5,58.2198
1080376,319997.125,6397875.25,58.0031
1080377,319997.125,6397874.75,57.7535
1080378,319997.0,6397874.5,57.7207
1080379,319997.125,6397874.25,57.504
1080380,319997.25,6397875.0,57.7864
1080381,319997.375,6397874.75,57.5697
1080382,319997.375,6397875.25,57.8193
1080383,319997.375,6397876.25,58.3184
1080384,319997.25,6397876.0,58.2855
1080385,319997.375,6397875.75,58.0688
1080386,319997.875,6397872.75,56.2037
1080387,319997.875,6397873.25,56.4533
1080388,319997.875,6397873.75,56.7029
1080389,319997.75,6397873.0,56.4204
1080390,319997.625,6397873.25,56.6371
1080391,319997.875,6397874.25,56.9524
1080392,319997.875,6397874.75,57.202
1080393,319997.875,6397875.25,57.4516
1080394,319997.75,6397875.0,57.4187
1080395,319997.625,6397874.75,57.3859
1080396,319997.5,6397874.5,57.353
1080397,319997.375,6397874.25,57.3202
1080398,319997.25,6397874.0,57.2873
1080399,319997.375,6397873.75,57.0706
1080400,319997.5,6397873.5,56.8539
1080401,319997.75,6397874.0,56.9196
1080402,319997.625,6397874.25,57.1363
1080403,319997.625,6397873.75,56.8867
1080404,319996.5,6397870.5,55.7761
1080405,319996.5,6397871.0,56.0256
1080406,319996.5,6397871.5,56.2752
1080407,319996.5,6397872.0,56.5248
1080408,319996.0,6397871.5,56.3271
1080409,319995.5,6397872.0,56.6285
1080410,319995.5,6397871.5,56.379
1080411,319996.5,6397872.5,56.7743
1080412,319996.5,6397873.0,57.0239
1080413,319996.5,6397873.5,57.2734
1080414,319996.5,6397874.0,57.523
1080415,319996.0,6397873.5,57.3253
1080416,319995.5,6397874.0,57.6268
1080417,319995.5,6397873.5,57.3773
1080418,319995.0,6397873.5,57.4291
1080419,319994.5,6397874.0,57.7306
1080420,319994.5,6397873.5,57.481
1080421,319994.0,6397873.5,57.5329
1080422,319993.5,6397874.0,57.8343
1080423,319993.5,6397873.5,57.5848
1080424,319994.5,6397873.0,57.2314
1080425,319994.5,6397872.5,56.9818
1080426,319995.0,6397872.5,56.93
1080427,319996.0,6397872.5,56.8262
1080428,319995.5,6397873.0,57.1277
1080429,319995.5,6397872.5,56.8781
1080430,319996.5,6397874.5,57.7726
1080431,319996.5,6397875.0,58.0221
1080432,319996.5,6397875.5,58.2717
1080433,319996.5,6397876.0,58.5213
1080434,319996.0,6397875.5,58.3236
1080435,319995.5,6397876.0,58.6251
1080436,319995.5,6397875.5,58.3755
1080437,319996.5,6397876.5,58.7709
1080438,319996.5,6397877.0,59.0205
1080439,319996.5,6397877.5,59.27
1080440,319996.0,6397877.5,59.3219
1080441,319995.5,6397877.5,59.3738
1080442,319995.0,6397877.5,59.4257
1080443,319994.5,6397877.5,59.4776
1080444,319994.0,6397877.5,59.5295
1080445,319993.5,6397877.5,59.5814
1080446,319994.5,6397877.0,59.228
1080447,319994.5,6397876.5,58.9784
1080448,319995.0,6397876.5,58.9266
1080449,319996.0,6397876.5,58.8228
1080450,319995.5,6397877.0,59.1242
1080451,319995.5,6397876.5,58.8747
1080452,319993.0,6397877.5,59.6332
1080453,319992.5,6397877.5,59.6851
1080454,319992.0,6397877.5,59.737
1080455,319991.5,6397877.5,59.7888
1080456,319992.5,6397877.0,59.4355
1080457,319992.5,6397876.5,59.186
1080458,319993.0,6397876.5,59.1341
1080459,319991.0,6397877.5,59.8407
1080460,319990.5,6397877.5,59.8926
1080461,319990.0,6397877.5,59.9445
1080462,319989.5,6397877.5,59.9963
1080463,319990.5,6397877.0,59.643
1080464,319990.5,6397876.5,59.3934
1080465,319991.0,6397876.5,59.3416
1080466,319991.5,6397876.0,59.0401
1080467,319991.5,6397875.5,58.7906
1080468,319992.0,6397875.5,58.7387
1080469,319992.5,6397875.0,58.4372
1080470,319992.5,6397874.5,58.1876
1080471,319993.0,6397874.5,58.1358
1080472,319992.5,6397875.5,58.6868
1080473,319993.0,6397875.5,58.6349
1080474,319992.5,6397876.0,58.9364
1080475,319991.5,6397877.0,59.5393
1080476,319991.5,6397876.5,59.2897
1080477,319992.0,6397876.5,59.2378
1080478,319996.0,6397874.5,57.8245
1080479,319995.5,6397875.0,58.1259
1080480,319995.0,6397875.5,58.4274
1080481,319995.5,6397874.5,57.8764
1080482,319995.0,6397874.5,57.9283
1080483,319994.5,6397876.0,58.7289
1080484,319994.0,6397876.5,59.0303
1080485,319993.5,6397877.0,59.3318
1080486,319993.5,6397876.5,59.0822
1080487,319993.5,6397876.0,58.8326
1080488,319993.5,6397875.5,58.583
1080489,319993.5,6397875.0,58.3335
1080490,319993.5,6397874.5,58.0839
1080491,319994.0,6397874.5,58.032
1080492,319994.5,6397874.5,57.9801
1080493,319994.5,6397875.5,58.4793
1080494,319994.0,6397875.5,58.5312
1080495,319994.5,6397875.0,58.2297
1080496,319995.75,6397870.5,55.9171
1080497,319995.25,6397871.0,56.2185
1080498,319994.75,6397871.5,56.52
1080499,319995.0,6397870.5,56.0581
1080500,319994.25,6397870.5,56.1991
1080501,319994.25,6397872.0,56.8214
1080502,319993.75,6397872.5,57.1229
1080503,319993.25,6397873.0,57.4244
1080504,319992.75,6397873.5,57.7258
1080505,319993.0,6397872.5,57.264
1080506,319992.25,6397872.5,57.405
1080507,319992.75,6397872.0,57.1035
1080508,319992.5,6397871.5,56.9431
1080509,319991.75,6397871.5,57.0842
1080510,319992.25,6397871.0,56.7827
1080511,319992.0,6397870.5,56.6223
1080512,319991.25,6397870.5,56.7633
1080513,319992.75,6397870.5,56.4812
1080514,319993.5,6397870.5,56.3402
1080515,319994.0,6397871.5,56.661
1080516,319993.25,6397871.5,56.8021
1080517,319993.75,6397871.0,56.5006
1080518,319992.25,6397874.0,58.0273
1080519,319991.75,6397874.5,58.3287
1080520,319991.25,6397875.0,58.6301
1080521,319990.75,6397875.5,58.9316
1080522,319991.0,6397874.5,58.4697
1080523,319990.25,6397874.5,58.6108
1080524,319990.75,6397874.0,58.3093
1080525,319990.25,6397876.0,59.233
1080526,319989.75,6397876.5,59.5345
1080527,319989.25,6397877.0,59.8359
1080528,319988.75,6397877.5,60.1374
1080529,319989.0,6397876.5,59.6755
1080530,319988.25,6397876.5,59.8166
1080531,319988.75,6397876.0,59.5152
1080532,319988.5,6397875.5,59.3548
1080533,319987.75,6397875.5,59.4958
1080534,319988.25,6397875.0,59.1944
1080535,319988.0,6397874.5,59.034
1080536,319987.25,6397874.5,59.175
1080537,319987.75,6397874.0,58.8736
1080538,319988.75,6397874.5,58.8929
1080539,319989.25,6397874.0,58.5914
1080540,319989.5,6397874.5,58.7519
1080541,319990.0,6397875.5,59.0727
1080542,319989.25,6397875.5,59.2137
1080543,319989.75,6397875.0,58.9123
1080544,319987.5,6397873.5,58.7132
1080545,319986.75,6397873.5,58.8542
1080546,319987.25,6397873.0,58.5527
1080547,319987.0,6397872.5,58.3923
1080548,319986.25,6397872.5,58.5333
1080549,319986.75,6397872.0,58.2319
1080550,319987.75,6397872.5,58.2513
1080551,319988.25,6397872.0,57.9498
1080552,319988.5,6397872.5,58.1102
1080553,319986.5,6397871.5,58.0714
1080554,319985.75,6397871.5,58.2125
1080555,319986.25,6397871.0,57.911
1080556,319986.0,6397870.5,57.7506
1080557,319985.25,6397870.5,57.8917
1080558,319986.75,6397870.5,57.6096
1080559,319987.5,6397870.5,57.4685
1080560,319988.25,6397870.5,57.3275
1080561,319989.0,6397870.5,57.1865
1080562,319989.75,6397870.5,57.0454
1080563,319990.5,6397870.5,56.9044
1080564,319989.25,6397871.0,57.3469
1080565,319989.5,6397871.5,57.5073
1080566,319988.75,6397871.5,57.6484
1080567,319987.25,6397871.5,57.9304
1080568,319987.75,6397871.0,57.629
1080569,319988.0,6397871.5,57.7894
1080570,319992.0,6397873.5,57.8669
1080571,319991.25,6397873.5,58.0079
1080572,319990.5,6397873.5,58.1489
1080573,319991.75,6397873.0,57.7065
1080574,319991.5,6397872.5,57.5461
1080575,319989.75,6397873.5,58.29
1080576,319989.0,6397873.5,58.431
1080577,319988.25,6397873.5,58.5721
1080578,319988.75,6397873.0,58.2706
1080579,319989.25,6397872.5,57.9692
1080580,319989.75,6397872.0,57.6677
1080581,319990.25,6397871.5,57.3663
1080582,319990.75,6397871.0,57.0648
1080583,319991.0,6397871.5,57.2252
1080584,319991.25,6397872.0,57.3857
1080585,319990.25,6397873.0,57.9885
1080586,319990.0,6397872.5,57.8281
1080587,319990.75,6397872.5,57.6871
1080588,319988.5,6397885.0,57.7766
1080589,319988.0,6397884.5,57.9555
1080590,319987.5,6397884.0,58.1344
1080591,319988.5,6397884.5,57.9566
1080592,319988.5,6397884.0,58.1366
1080593,319987.0,6397883.5,58.3133
1080594,319986.5,6397883.0,58.4922
1080595,319986.0,6397882.5,58.6711
1080596,319985.5,6397882.0,58.85
1080597,319986.5,6397882.5,58.6722
1080598,319986.5,6397882.0,58.8522
1080599,319987.0,6397882.5,58.6733
1080600,319987.5,6397882.5,58.6744
1080601,319987.5,6397882.0,58.8544
1080602,319988.0,6397882.5,58.6755
1080603,319988.5,6397882.5,58.6767
1080604,319988.5,6397882.0,58.8567
1080605,319988.5,6397883.0,58.4966
1080606,319988.5,6397883.5,58.3166
1080607,319987.5,6397883.5,58.3144
1080608,319987.5,6397883.0,58.4944
1080609,319988.0,6397883.5,58.3155
1080610,319985.0,6397881.5,59.0289
1080611,319984.5,6397881.0,59.2078
1080612,319984.0,6397880.5,59.3867
1080613,319983.5,6397880.0,59.5656
1080614,319984.5,6397880.5,59.3878
1080615,319984.5,6397880.0,59.5678
1080616,319985.0,6397880.5,59.3889
1080617,319983.0,6397879.5,59.7445
1080618,319982.5,6397879.0,59.9234
1080619,319982.0,6397878.5,60.1023
1080620,319981.5,6397878.0,60.2812
1080621,319982.5,6397878.5,60.1034
1080622,319982.5,6397878.0,60.2834
1080623,319983.0,6397878.5,60.1045
1080624,319983.5,6397878.5,60.1056
1080625,319983.5,6397878.0,60.2856
1080626,319984.0,6397878.5,60.1067
1080627,319984.5,6397878.5,60.1078
1080628,319984.5,6397878.0,60.2879
1080629,319985.0,6397878.5,60.109
1080630,319984.5,6397879.0,59.9278
1080631,319985.0,6397879.5,59.7489
1080632,319984.5,6397879.5,59.7478
1080633,319983.5,6397879.5,59.7456
1080634,319983.5,6397879.0,59.9256
1080635,319984.0,6397879.5,59.7467
1080636,319985.5,6397878.5,60.1101
1080637,319985.5,6397878.0,60.2901
1080638,319986.0,6397878.5,60.1112
1080639,319986.5,6397878.5,60.1123
1080640,319986.5,6397878.0,60.2923
1080641,319987.0,6397878.5,60.1134
1080642,319986.5,6397879.0,59.9323
1080643,319987.0,6397879.5,59.7534
1080644,319986.5,6397879.5,59.7523
1080645,319987.5,6397878.5,60.1145
1080646,319987.5,6397878.0,60.2945
1080647,319988.0,6397878.5,60.1156
1080648,319988.5,6397878.5,60.1167
1080649,319988.5,6397878.0,60.2967
1080650,319988.5,6397879.0,59.9367
1080651,319988.5,6397879.5,59.7567
1080652,319988.5,6397880.0,59.5767
1080653,319988.5,6397880.5,59.3967
1080654,319988.5,6397881.0,59.2167
1080655,319988.5,6397881.5,59.0367
1080656,319988.0,6397880.5,59.3956
1080657,319987.5,6397880.5,59.3945
1080658,319987.5,6397880.0,59.5745
1080659,319987.5,6397879.0,59.9345
1080660,319988.0,6397879.5,59.7556
1080661,319987.5,6397879.5,59.7545
1080662,319985.5,6397881.5,59.03
1080663,319985.5,6397881.0,59.21
1080664,319985.5,6397880.5,59.39
1080665,319986.0,6397881.5,59.0311
1080666,319986.5,6397881.5,59.0322
1080667,319985.5,6397880.0,59.57
1080668,319985.5,6397879.5,59.7501
1080669,319985.5,6397879.0,59.9301
1080670,319986.0,6397879.5,59.7512
1080671,319986.5,6397880.0,59.5723
1080672,319987.0,6397880.5,59.3934
1080673,319987.5,6397881.0,59.2145
1080674,319988.0,6397881.5,59.0356
1080675,319987.5,6397881.5,59.0344
1080676,319987.0,6397881.5,59.0333
1080677,319986.0,6397880.5,59.3911
1080678,319986.5,6397880.5,59.3923
1080679,319986.5,6397881.0,59.2122
1080680,319981.5,6397877.75,60.2728
1080681,319981.5,6397877.5,60.2645
1080682,319981.5,6397877.25,60.2561
1080683,319982.0,6397877.75,60.2739
1080684,319982.5,6397877.75,60.275
1080685,319981.5,6397877.0,60.2477
1080686,319981.5,6397876.75,60.2394
1080687,319981.5,6397876.5,60.231
1080688,319981.5,6397876.25,60.2227
1080689,319982.0,6397876.75,60.2405
1080690,319982.5,6397876.75,60.2416
1080691,319982.5,6397877.0,60.25
1080692,319983.0,6397877.25,60.2594
1080693,319983.5,6397877.25,60.2606
1080694,319983.5,6397877.5,60.2689
1080695,319984.0,6397877.75,60.2784
1080696,319984.5,6397877.75,60.2795
1080697,319983.5,6397877.75,60.2773
1080698,319983.0,6397877.75,60.2761
1080699,319982.0,6397877.25,60.2572
1080700,319982.5,6397877.25,60.2583
1080701,319982.5,6397877.5,60.2667
1080702,319981.5,6397876.0,60.2143
1080703,319981.5,6397875.75,60.2059
1080704,319981.5,6397875.5,60.1976
1080705,319981.5,6397875.25,60.1892
1080706,319982.0,6397875.75,60.2071
1080707,319982.5,6397875.75,60.2082
1080708,319982.5,6397876.0,60.2165
1080709,319981.5,6397875.0,60.1809
1080710,319981.5,6397874.75,60.1725
1080711,319981.5,6397874.5,60.1642
1080712,319981.5,6397874.25,60.1558
1080713,319982.0,6397874.75,60.1736
1080714,319982.5,6397874.75,60.1747
1080715,319982.5,6397875.0,60.1831
1080716,319983.0,6397875.25,60.1926
1080717,319983.5,6397875.25,60.1937
1080718,319983.5,6397875.5,60.202
1080719,319984.0,6397875.75,60.2115
1080720,319984.5,6397875.75,60.2126
1080721,319984.5,6397876.0,60.221
1080722,319983.5,6397875.75,60.2104
1080723,319983.5,6397876.0,60.2187
1080724,319983.0,6397875.75,60.2093
1080725,319982.0,6397875.25,60.1903
1080726,319982.5,6397875.25,60.1915
1080727,319982.5,6397875.5,60.1998
1080728,319985.0,6397876.25,60.2304
1080729,319985.5,6397876.25,60.2316
1080730,319985.5,6397876.5,60.2399
1080731,319986.0,6397876.75,60.2494
1080732,319986.5,6397876.75,60.2505
1080733,319986.5,6397877.0,60.2589
1080734,319985.5,6397876.75,60.2483
1080735,319985.5,6397877.0,60.2566
1080736,319985.0,6397876.75,60.2472
1080737,319987.0,6397877.25,60.2683
1080738,319987.5,6397877.25,60.2694
1080739,319987.5,6397877.5,60.2778
1080740,319988.0,6397877.75,60.2873
1080741,319988.5,6397877.75,60.2883
1080742,319987.5,6397877.75,60.2861
1080743,319987.0,6397877.75,60.285
1080744,319986.5,6397877.75,60.2839
1080745,319986.0,6397877.75,60.2828
1080746,319985.5,6397877.75,60.2817
1080747,319985.0,6397877.75,60.2806
1080748,319985.5,6397877.5,60.2734
1080749,319985.0,6397877.25,60.2639
1080750,319985.5,6397877.25,60.265
1080751,319986.5,6397877.25,60.2672
1080752,319986.5,6397877.5,60.2756
1080753,319986.0,6397877.25,60.2661
1080754,319982.0,6397876.25,60.2238
1080755,319982.5,6397876.25,60.2249
1080756,319983.0,6397876.25,60.226
1080757,319982.5,6397876.5,60.2332
1080758,319983.0,6397876.75,60.2427
1080759,319983.5,6397876.25,60.2271
1080760,319984.0,6397876.25,60.2282
1080761,319984.5,6397876.25,60.2293
1080762,319984.5,6397876.5,60.2377
1080763,319984.5,6397876.75,60.246
1080764,319984.5,6397877.0,60.2544
1080765,319984.5,6397877.25,60.2628
1080766,319984.5,6397877.5,60.2711
1080767,319984.0,6397877.25,60.2617
1080768,319983.5,6397877.0,60.2522
1080769,319983.5,6397876.5,60.2355
1080770,319984.0,6397876.75,60.2449
1080771,319983.5,6397876.75,60.2438
1080772,319988.25,6397877.25,60.1279
1080773,319987.75,6397877.0,60.1185
1080774,319987.25,6397876.75,60.109
1080775,319988.0,6397876.75,59.9675
1080776,319987.75,6397876.25,59.8072
1080777,319986.75,6397876.5,60.0996
1080778,319986.25,6397876.25,60.0901
1080779,319985.75,6397876.0,60.0806
1080780,319985.25,6397875.75,60.0712
1080781,319986.0,6397875.75,59.9297
1080782,319985.75,6397875.25,59.7692
1080783,319986.25,6397875.5,59.7787
1080784,319986.5,6397875.25,59.6278
1080785,319986.25,6397874.75,59.4674
1080786,319986.75,6397875.0,59.4769
1080787,319987.0,6397874.75,59.3259
1080788,319986.75,6397874.25,59.1655
1080789,319987.25,6397875.25,59.4863
1080790,319987.5,6397875.75,59.6467
1080791,319987.0,6397876.25,59.9486
1080792,319986.75,6397875.75,59.7882
1080793,319987.25,6397876.0,59.7977
1080794,319984.75,6397875.5,60.0617
1080795,319984.25,6397875.25,60.0522
1080796,319983.75,6397875.0,60.0427
1080797,319983.25,6397874.75,60.0332
1080798,319984.0,6397874.75,59.8918
1080799,319983.75,6397874.25,59.7313
1080800,319984.25,6397874.5,59.7408
1080801,319982.75,6397874.5,60.0238
1080802,319982.25,6397874.25,60.0143
1080803,319981.75,6397874.0,60.0049
1080804,319982.0,6397873.75,59.8539
1080805,319982.25,6397873.5,59.703
1080806,319982.5,6397873.25,59.552
1080807,319982.75,6397873.0,59.4011
1080808,319983.0,6397872.75,59.2501
1080809,319983.25,6397872.5,59.0992
1080810,319983.25,6397873.25,59.4105
1080811,319983.75,6397873.5,59.42
1080812,319983.5,6397873.75,59.5709
1080813,319983.0,6397874.25,59.8728
1080814,319982.75,6397873.75,59.7124
1080815,319983.25,6397874.0,59.7219
1080816,319983.5,6397872.25,58.9483
1080817,319983.75,6397872.0,58.7973
1080818,319984.0,6397871.75,58.6464
1080819,319984.25,6397871.5,58.4955
1080820,319984.25,6397872.25,58.8068
1080821,319984.75,6397872.5,58.8163
1080822,319984.5,6397872.75,58.9672
1080823,319984.5,6397871.25,58.3445
1080824,319984.75,6397871.0,58.1936
1080825,319985.0,6397870.75,58.0426
1080826,319985.25,6397871.25,58.203
1080827,319985.5,6397871.75,58.3634
1080828,319985.75,6397872.25,58.5238
1080829,319986.0,6397872.75,58.6843
1080830,319986.25,6397873.25,58.8447
1080831,319986.5,6397873.75,59.0051
1080832,319985.75,6397873.0,58.8352
1080833,319985.5,6397873.25,58.9862
1080834,319985.25,6397872.75,58.8257
1080835,319984.75,6397871.75,58.5049
1080836,319985.25,6397872.0,58.5144
1080837,319985.0,6397872.25,58.6653
1080838,319985.0,6397875.25,59.9107
1080839,319984.75,6397874.75,59.7503
1080840,319984.5,6397874.25,59.5899
1080841,319985.25,6397875.0,59.7598
1080842,319985.5,6397874.75,59.6088
1080843,319984.25,6397873.75,59.4295
1080844,319984.0,6397873.25,59.2691
1080845,319983.75,6397872.75,59.1087
1080846,319984.25,6397873.0,59.1181
1080847,319984.75,6397873.25,59.1276
1080848,319985.25,6397873.5,59.1371
1080849,319985.75,6397873.75,59.1466
1080850,319986.25,6397874.0,59.1561
1080851,319986.0,6397874.25,59.307
1080852,319985.75,6397874.5,59.4579
1080853,319984.75,6397874.0,59.4389
1080854,319985.0,6397873.75,59.288
1080855,319985.25,6397874.25,59.4484
1080856,319997.125,6397877.875,59.3383
1080857,319997.25,6397877.625,59.1216
1080858,319997.375,6397877.375,58.9049
1080859,319997.5,6397877.125,58.6881
1080860,319997.375,6397877.5,58.9922
1080861,319997.5,6397877.375,58.8628
1080862,319997.375,6397877.625,59.0796
1080863,319997.625,6397876.875,58.4714
1080864,319997.75,6397876.625,58.2547
1080865,319997.875,6397876.375,58.038
1080866,319998.0,6397876.125,57.8213
1080867,319997.875,6397876.5,58.1254
1080868,319998.0,6397876.375,57.996
1080869,319997.875,6397876.625,58.2127
1080870,319997.875,6397876.75,58.3
1080871,319998.0,6397876.625,58.1707
1080872,319997.875,6397876.875,58.3874
1080873,319997.875,6397877.0,58.4747
1080874,319998.0,6397876.875,58.3454
1080875,319997.875,6397877.125,58.5621
1080876,319997.75,6397877.125,58.6041
1080877,319997.625,6397877.375,58.8208
1080878,319997.625,6397877.25,58.7335
1080879,319997.625,6397877.0,58.5588
1080880,319997.75,6397876.875,58.4294
1080881,319997.625,6397877.125,58.6461
1080882,319998.125,6397875.875,57.6046
1080883,319998.25,6397875.625,57.3879
1080884,319998.375,6397875.375,57.1712
